      <data key=""d4"">1.0</data>
      <data key=""d5"">""The KM-Stand event indicates that the vehicle is stationary in IDC.""</data>
      <data key=""d6"">f8ac24c10a7bc8dc5cc62f5cc543a497</data>
    </edge>
    <edge source=""&quot;IDC&quot;"" target=""&quot;QUIESCENT POWER&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The activation of IDC caused a shift from Quiescent Power to increased power consumption.""</data>
      <data key=""d6"">f06a861562496748755a429bc4a6f926</data>
    </edge>
    <edge source=""&quot;IDC&quot;"" target=""&quot;POWER INCREASE&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The activation of IDC led directly to the Power Increase event.""</data>
      <data key=""d6"">f06a861562496748755a429bc4a6f926</data>
    </edge>
    <edge source=""&quot;IDC&quot;"" target=""&quot;[IDC_SI]&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""[IDC_SI] is part of the IDC organization.""</data>
      <data key=""d6"">9099f98cb6057a5bd9bfd18262448c29</data>
    </edge>
    <edge source=""&quot;IDC&quot;"" target=""&quot;DLT&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The logs of DLT indicate that IDC performed a system reset.""</data>
      <data key=""d6"">c1cba8ed0d193ad59458390a792657b0</data>
    </edge>
    <edge source=""&quot;IDC&quot;"" target=""&quot;2507-ML&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""IDC performed a system reset during the 2507-ML event.""</data>
      <data key=""d6"">56db6bd1fa62c6b555094fabb41e1914</data>
    </edge>
    <edge source=""&quot;IDC&quot;"" target=""&quot;STR&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""IDC enters a FULL OFF state after the completion of STR.""</data>
      <data key=""d6"">85d22b7ef37ae79ad6567046b8184a1c</data>
    </edge>
    <edge source=""&quot;HUD&quot;"" target=""&quot;PROFILECHANGE&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The HUD needs to be adjusted after a profile change.""</data>
      <data key=""d6"">6e74dc5d592cc6479ac5f124d556a850</data>
    </edge>
    <edge source=""&quot;MGU&quot;"" target=""&quot;[23-11]STR&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The MGU entity is involved in the event [23-11]STR, but the nature of their involvement is not specified.""</data>
      <data key=""d6"">4aa2f720394e12efb67e7221a8c3e845</data>
    </edge>
    <edge source=""&quot;MGU&quot;"" target=""&quot;EA-FIT&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The organization EA-FIT is experiencing a problem with its MGU.""</data>
      <data key=""d6"">9586c06886abf1586a1758c00adddcb3</data>
    </edge>
    <edge source=""&quot;MGU&quot;"" target=""&quot;I20&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The event I20 is related to the faulty start-up of the MGU.""</data>
      <data key=""d6"">9586c06886abf1586a1758c00adddcb3</data>
    </edge>
    <edge source=""&quot;MGU&quot;"" target=""&quot;24-03&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""MGU has addressed the issue on the specified date or event.""</data>
      <data key=""d6"">b1418ffef573dabf60fa012d304ac1a3</data>
    </edge>
    <edge source=""&quot;MGU&quot;"" target=""&quot;BOD_VDD RECOVERY&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The race condition issue affects the BOD_VDD Recovery technology.""</data>
      <data key=""d6"">b1418ffef573dabf60fa012d304ac1a3</data>
    </edge>
    <edge source=""&quot;MGU&quot;"" target=""&quot;SHUTDOWN UNDERVOLTAGE&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The race condition issue is also related to the Shutdown Undervoltage technology.""</data>
      <data key=""d6"">b1418ffef573dabf60fa012d304ac1a3</data>
    </edge>
    <edge source=""&quot;MGU&quot;"" target=""&quot;CID&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The failure of MGU prompts CID to show BMW as the issue.""</data>
      <data key=""d6"">40e1a39840a87dc78c85d45877938e4f</data>
    </edge>
    <edge source=""&quot;MGU&quot;"" target=""&quot;PU2411&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""PU2411 is the command to disable a specific function of MGU.""</data>
      <data key=""d6"">b16c781317dfb822518787256e0210a4</data>
    </edge>
    <edge source=""&quot;MGU&quot;"" target=""&quot;TK-FIT&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The organization TK-FIT is experiencing a delay in the MGU operation due to a cold boot issue.""</data>
      <data key=""d6"">aedb1392696a0303a184efa597f9eb83</data>
    </edge>
    <edge source=""&quot;CRASH ID: 2522215684262056414&quot;"" target=""&quot;[IDC23]&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The crash occurred within the [IDC23] system.""</data>
      <data key=""d6"">f12bd8809b9a4fbde18d50ae1f1388fb</data>
    </edge>
    <edge source=""&quot;PROCESS NAME: ETH-CTRL.SERVICE&quot;"" target=""&quot;[IDC23]&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The crash involved the process named Process Name: eth-ctrl.service within the [IDC23] system.""</data>
      <data key=""d6"">f12bd8809b9a4fbde18d50ae1f1388fb</data>
    </edge>
    <edge source=""&quot;[IDC23]&quot;"" target=""&quot;APIX MB0&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The incorrect configuration of the APIX MB0 technology was identified at the [IDC23] location.""</data>
      <data key=""d6"">4b03f045ca7c1bdd67310c061680f0c5</data>
    </edge>
    <edge source=""&quot;[IDC23]&quot;"" target=""&quot;SAFE_CODING_DATA_ERROR&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The organization [IDC23] is experiencing a SAFE_CODING_DATA_ERROR.""</data>
      <data key=""d6"">cf610e79c74e3f3602430ab31cee3f59</data>
    </edge>
    <edge source=""&quot;[IDC23]&quot;"" target=""&quot;IC_SAFETY_VIOLATION_RESET_BLANK&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The organization [IDC23] is experiencing IC_SAFETY_VIOLATION_RESET_BLANK as a result of the SAFE_CODING_DATA_ERROR.""</data>
      <data key=""d6"">cf610e79c74e3f3602430ab31cee3f59</data>
    </edge>
    <edge source=""&quot;[IDC23]&quot;"" target=""&quot;[MAINLINE]&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The event [Mainline] is related to the organization [IDC23] experiencing a SAFE_CODING_DATA_ERROR and IC_SAFETY_VIOLATION_RESET_BLANK.""</data>
      <data key=""d6"">cf610e79c74e3f3602430ab31cee3f59</data>
    </edge>
    <edge source=""&quot;CLONE&quot;"" target=""&quot;KERNEL CRASHES&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""CLONE is dealing with the kernel crashes.""</data>
      <data key=""d6"">6e92c9d95d4da810634624fe16b99344</data>
    </edge>
    <edge source=""&quot;CLONE&quot;"" target=""&quot;FIT_CN_U12BEV&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The readiness time of MMI during FIT_CN_U12BEV has exceeded the target value set by CLONE.""</data>
      <data key=""d6"">61e528d9a380f24404cd2de394311bd5</data>
    </edge>
    <edge source=""&quot;CLONE&quot;"" target=""&quot;_9R21379&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The organization CLONE is located in _9R21379 where a watchdog reset caused a wakeup event."")&lt;|COMPLETE|&gt; (""entity""</data>
      <data key=""d6"">1c2d8c652837fae12d7e1016a093614f</data>
    </edge>
    <edge source=""&quot;CID&quot;"" target=""&quot;BI_D2ML&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The issue with the LC may be related to the BI_D2ML technology used by CID.""</data>
      <data key=""d6"">1a03dc612a3f20b5016da81e642dffc1</data>
    </edge>
    <edge source=""&quot;CID&quot;"" target=""&quot;RR25&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The problem in the LC, indicated by a black screen, is caused by the RR25 event.""</data>
      <data key=""d6"">1a03dc612a3f20b5016da81e642dffc1</data>
    </edge>
    <edge source=""&quot;CID&quot;"" target=""&quot;PROBLEM&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The problem with the CID system is indicated by the black screen after starting a new LC.""</data>
      <data key=""d6"">d0a7ea4cae6a04e4034abf6e52d259c1</data>
    </edge>
    <edge source=""&quot;CID&quot;"" target=""&quot;PROBLEM WITH CID AND LC&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The malfunction of the Command and Interface Device is part of the overall problem with IOC2403's system.""</data>
      <data key=""d6"">ab0db4a2bcca339c26d0d4c5ef065293</data>
    </edge>
    <edge source=""&quot;CID&quot;"" target=""&quot;AUDIO OUTPUT&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The CID system does not produce any audio output during the lifecycle of the vehicle.""</data>
      <data key=""d6"">1850b7ad817b6b8ce6eb45d7acd606ff</data>
    </edge>
    <edge source=""&quot;CID&quot;"" target=""&quot;VIDEO OUTPUT&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The CID system displays a black screen instead of video output during the entire lifecycle of the vehicle.""</data>
      <data key=""d6"">1850b7ad817b6b8ce6eb45d7acd606ff</data>
    </edge>
    <edge source=""&quot;CID&quot;"" target=""&quot;BMW&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""CID indicates that BMW is causing the problem with MGU not starting.""</data>
      <data key=""d6"">40e1a39840a87dc78c85d45877938e4f</data>
    </edge>
    <edge source=""&quot;CID&quot;"" target=""&quot;6V&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The CID was blank after the supply voltage reached 6V during a slow decrease and increase."")&lt;|COMPLETE|&gt; (""entity""</data>
      <data key=""d6"">2a3102391bafcd28c7dd42549ccf48cf</data>
    </edge>
    <edge source=""&quot;CID&quot;"" target=""&quot;KOMBI&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""Both CID and Kombi are vehicles that share the characteristics of being completely black and reversing.""</data>
      <data key=""d6"">5fd255db7b2c556ca799d5988db53512</data>
    </edge>
    <edge source=""&quot;CID&quot;"" target=""&quot;DELAYED STARTUP&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The event Delayed Startup affects CID, causing it to start later than expected.""</data>
      <data key=""d6"">6aebae568357758f36c1fbb46e3635f3</data>
    </edge>
    <edge source=""&quot;IDC23_U12_DFE&quot;"" target=""&quot;STARTUP&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The problem with the startup of IDC23_U12_DFE is indicated by the black screen.""</data>
      <data key=""d6"">2225399269f5b8d8b66b99cf4000276e</data>
    </edge>
    <edge source=""&quot;IDC23_U12_DFE&quot;"" target=""&quot;[BI-E2-ML]&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The vehicle IDC23_U12_DFE is connected to the organization [BI-E2-ML], possibly through maintenance or manufacturing.""</data>
      <data key=""d6"">798857dabf3f6e02fd96d3754961b4f9</data>
    </edge>
    <edge source=""&quot;IDC23_U12_DFE&quot;"" target=""&quot;BI_2311&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The incident IDC23_U12_DFE is related to the malfunction of BI_2311.""</data>
      <data key=""d6"">6d366f29543ceb4666afebe8b2a7fb2f</data>
    </edge>
    <edge source=""&quot;IDC23_U12_DFE&quot;"" target=""&quot;VEHICLE&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The incident IDC23_U12_DFE occurred in the vehicle due to the malfunction of BI_2311.""</data>
      <data key=""d6"">6d366f29543ceb4666afebe8b2a7fb2f</data>
    </edge>
    <edge source=""&quot;STARTUP&quot;"" target=""&quot;3RD LIFECYCLE&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The 3rd Lifecycle also experienced a delay in the startup of the CID."")&lt;|COMPLETE|&gt; (""entity""</data>
      <data key=""d6"">51ca6c1076833d3aeced45611f974418</data>
    </edge>
    <edge source=""&quot;CONTROLUNIT&quot;"" target=""&quot;[0724-381]&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The communication from [0724-381] was intended for CONTROLUNIT, but there was no response.""</data>
      <data key=""d6"">32dd9f1e052bb8720a07b05aa6fb5e27</data>
    </edge>
    <edge source=""&quot;CONTROLUNIT&quot;"" target=""&quot;U12_2311_IDC23&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""U12_2311_IDC23 is associated with a control unit that has not responded.""</data>
      <data key=""d6"">663b1326fe05422c58ed1902d31e3b29</data>
    </edge>
    <edge source=""&quot;CONTROLUNIT&quot;"" target=""&quot;CAR&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The Car is connected to the control unit that has failed to respond.""</data>
      <data key=""d6"">663b1326fe05422c58ed1902d31e3b29</data>
    </edge>
    <edge source=""&quot;IDC23_D&quot;"" target=""&quot;MGU22-TEST-EXECUTION-ENVIRONMENT&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""IDC23_D occurred in the mgu22-test-execution-environment.""</data>
      <data key=""d6"">bd6d9a5cf87b1af138c29eb3af9c5414</data>
    </edge>
    <edge source=""&quot;IDC23_D&quot;"" target=""&quot;POST_SERIAL_MARKER_TESTS&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""IDC23_D is related to the failure of post_serial_marker_tests during ioc execution.""</data>
      <data key=""d6"">bd6d9a5cf87b1af138c29eb3af9c5414</data>
    </edge>
    <edge source=""&quot;MGU22-TEST-EXECUTION-ENVIRONMENT&quot;"" target=""&quot;IDC23_ML BAT FAILURE&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The BAT Failure occurred in the mgu22-test-execution-environment.""</data>
      <data key=""d6"">cab271ab0f3742e4c18dd6a66b5e86fd</data>
    </edge>
    <edge source=""&quot;MGU22-TEST-EXECUTION-ENVIRONMENT&quot;"" target=""&quot;MGU22_F&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""MGU22_F took place in the mgu22-test-execution-environment.""</data>
      <data key=""d6"">fce2cc9025ae0fb6f2180ece37d3ab9a</data>
    </edge>
    <edge source=""&quot;MGU22-TEST-EXECUTION-ENVIRONMENT&quot;"" target=""&quot;ACT_FAULT&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The ACT_FAULT occurred during a check process in the mgu22-test-execution-environment.""</data>
      <data key=""d6"">fce2cc9025ae0fb6f2180ece37d3ab9a</data>
    </edge>
    <edge source=""&quot;MGU22-TEST-EXECUTION-ENVIRONMENT&quot;"" target=""&quot;IDC23_F&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""IDC23_F took place in the mgu22-test-execution-environment.""</data>
      <data key=""d6"">aeabc848d13f599e65a605c7e209813c</data>
    </edge>
    <edge source=""&quot;BI_2307&quot;"" target=""&quot;PU2307&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The component pu2307 is part of the system BI_2307.""</data>
      <data key=""d6"">c06fc6dd3a2a71fb3c9ffae93ae426f6</data>
    </edge>
    <edge source=""&quot;BI_2307&quot;"" target=""&quot;PU23-07&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The organization BI_2307 experienced an event (PU23-07) that triggered a Hard Error Reset.""</data>
      <data key=""d6"">9790ebc82f7160ddd73beb7d7f7fbe30</data>
    </edge>
    <edge source=""&quot;BOTSCHAFT&quot;"" target=""&quot;FIELD DISPLAYARROWS&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The Field displayArrows location is associated with the Botschaft event.""</data>
      <data key=""d6"">6bd2fe643bdcc6be72047366d70c9d36</data>
    </edge>
    <edge source=""&quot;KOMBI&quot;"" target=""&quot;MANUAL RESET&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The action of manual reset is necessary for Kombi to function.""</data>
      <data key=""d6"">dcbbc08412a95a4863db9dfed9ae7a41</data>
    </edge>
    <edge source=""&quot;TARGET&quot;"" target=""&quot;UV CONDITIONS&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The Target is affected by the UV Conditions, resulting in its inactivity.""</data>
      <data key=""d6"">20db9c0dd62cade55b075611582ceb52</data>
    </edge>
    <edge source=""&quot;TARGET&quot;"" target=""&quot;NSM&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The target did not respond to a command issued by nsm.""</data>
      <data key=""d6"">fc5ae552d34d6d1852b07859a0f96722</data>
    </edge>
    <edge source=""&quot;U006_7J70681&quot;"" target=""&quot;IDC23_E&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The device U006_7J70681 is located in the system IDC23_E.""</data>
      <data key=""d6"">a54f32c60cd4cca34c0a066fab49ca87</data>
    </edge>
    <edge source=""&quot;U006_7J70681&quot;"" target=""&quot;WAKEUP_REASON_IOC_WATCHDOG_RESET&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The device U006_7J70681 experienced the event WAKEUP_REASON_IOC_WATCHDOG_RESET.""</data>
      <data key=""d6"">a54f32c60cd4cca34c0a066fab49ca87</data>
    </edge>
    <edge source=""&quot;IDC23_E&quot;"" target=""&quot;WAKEUP_REASON_IOC_WATCHDOG_RESET&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The event WAKEUP_REASON_IOC_WATCHDOG_RESET occurred in the system IDC23_E.""</data>
      <data key=""d6"">a54f32c60cd4cca34c0a066fab49ca87</data>
    </edge>
    <edge source=""&quot;IDC23_E&quot;"" target=""&quot;7L54719&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""IDC23_E is responsible for reporting the event (IOC_WATCHDOG_RESET) for flight 7L54719.""</data>
      <data key=""d6"">4102370503cd9bf6c2f6d53fc36975c2</data>
    </edge>
    <edge source=""&quot;IDC23_E&quot;"" target=""&quot;LCM_SHUTDOWN_UNINTENDED_START_WO_REASON&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The LCM_SHUTDOWN_UNINTENDED_START_WO_REASON event occurred within the IDC23_E organization.""</data>
      <data key=""d6"">d4d16109ee09bb9a72b3728a9f1c6ac3</data>
    </edge>
    <edge source=""&quot;WAKEUP_REASON_IOC_WATCHDOG_RESET&quot;"" target=""&quot;LIFECYCLE&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The unexpected event WAKEUP_REASON_IOC_WATCHDOG_RESET affected the lifecycle of the system.""</data>
      <data key=""d6"">d58af2774383a48d5ddffee5074893a6</data>
    </edge>
    <edge source=""&quot;WAKEUP_REASON_IOC_WATCHDOG_RESET&quot;"" target=""&quot;[IDC23_ML]&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The organization [IDC23_ML] has issued a wake-up command due to the event WAKEUP_REASON_IOC_WATCHDOG_RESET.""</data>
      <data key=""d6"">4f335fde2d28f448a0915ffcfef01855</data>
    </edge>
    <edge source=""&quot;[BI][HU][IDC][PU2311]&quot;"" target=""&quot;STR&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The STR software is part of the [BI][HU][IDC][pu2311] system and has caused it to enter an alarm update loop.""</data>
      <data key=""d6"">6963ec899be88537c2941c7683d0cfcb</data>
    </edge>
    <edge source=""&quot;STR&quot;"" target=""&quot;TIMEOUT&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The timeout event triggered the exit of the STR software within the [BI][HU][IDC][pu2311] system.""</data>
      <data key=""d6"">6963ec899be88537c2941c7683d0cfcb</data>
    </edge>
    <edge source=""&quot;STR&quot;"" target=""&quot;SYSTEM&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The System resumes from STR, causing an unexpected wake-up and graceful power-off.""</data>
      <data key=""d6"">4cb16c8995629cafeed255165bc44360</data>
    </edge>
    <edge source=""&quot;STR&quot;"" target=""&quot;MGU22_G&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The event WAKEUP_REASON_WATCHDOG_RESET was observed during STR while MGU22_G was in operation."")&lt;|COMPLETE|&gt; (""entity""</data>
      <data key=""d6"">cc785dd030908551f67b83fc75dc56ca</data>
    </edge>
    <edge source=""&quot;STR&quot;"" target=""&quot;RVC&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The RVC system or device is activated after the STR device has started up.""</data>
      <data key=""d6"">b1edebca8079ae04f91698fa6fa203cb</data>
    </edge>
    <edge source=""&quot;STR&quot;"" target=""&quot;SANITY REBOOT&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The STR event is associated with the Sanity Reboot process.""</data>
      <data key=""d6"">4747961b7d704e7afe64e6d22c7d010d</data>
    </edge>
    <edge source=""&quot;FAHREN&quot;"" target=""&quot;7L54719&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The event occurred in the location Fahren for flight 7L54719.""</data>
      <data key=""d6"">4102370503cd9bf6c2f6d53fc36975c2</data>
    </edge>
    <edge source=""&quot;FAHREN&quot;"" target=""&quot;NM3&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""Both Fahren and NM3 are locations where the ending of STR is taking place during the lifecycle test scenario.""</data>
      <data key=""d6"">19481b31bad12e8d64f13ffe10364cda</data>
    </edge>
    <edge source=""&quot;BI_D2ML MGU22&quot;"" target=""&quot;TEMPERATURE SENSORS&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The organization, BI_D2ML MGU22, has temperature sensors that are malfunctioning.""</data>
      <data key=""d6"">1dffee3b908bcf0751d4b6877aca42ea</data>
    </edge>
    <edge source=""&quot;TEMPERATURE SENSORS&quot;"" target=""&quot;DLT&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The incorrect readings from the temperature sensors in BI_D2ML MGU22 are being reported at DLT.""</data>
      <data key=""d6"">1dffee3b908bcf0751d4b6877aca42ea</data>
    </edge>
    <edge source=""&quot;BI_2311&quot;"" target=""&quot;NO CONTENT&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""BI_2311 has no visible content on the HUD.""</data>
      <data key=""d6"">e63e71033e5973e3521ddff778ca35d3</data>
    </edge>
    <edge source=""&quot;BI_2311&quot;"" target=""&quot;PU23-11&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The organization BI_2311 experienced the event PU23-11, which was an unexpected Hard Error Reset.""</data>
      <data key=""d6"">4f2192a3cefeb2e045757f4c98cb538e</data>
    </edge>
    <edge source=""&quot;BI_2311&quot;"" target=""&quot;VEHICLE&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""BI_2311 is a component of the vehicle that has malfunctioned.""</data>
      <data key=""d6"">6d366f29543ceb4666afebe8b2a7fb2f</data>
    </edge>
    <edge source=""&quot;STR STATE&quot;"" target=""&quot;APIX CHIP&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The STR State is the location where the APIX Chip malfunctioned.""</data>
      <data key=""d6"">2701318aa6b7a9afac87cdf7f06be4fa</data>
    </edge>
    <edge source=""&quot;APIX MB0&quot;"" target=""&quot;INCORRECT CONFIGURATION&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The APIX MB0 technology has an incorrect configuration."")&lt;|COMPLETE|&gt; (""entity""</data>
      <data key=""d6"">046b9075b99ef77e1f8fa7d1156334bc</data>
    </edge>
    <edge source=""&quot;APIX MB0&quot;"" target=""&quot;[BI-E2-ML]&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The APIX MB0 technology is managed or used by the [BI-E2-ML] organization.""</data>
      <data key=""d6"">4b03f045ca7c1bdd67310c061680f0c5</data>
    </edge>
    <edge source=""&quot;UNEXPECTED WAKEUP REASON&quot;"" target=""&quot;GRACEFUL POWER OFF&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The unexpected event was observed during the graceful power off of the system.""</data>
      <data key=""d6"">ddc5db0d99054990fc7e3df37f711e27</data>
    </edge>
    <edge source=""&quot;[MGU22]&quot;"" target=""&quot;[IUK_CAN]&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The event [MGU22] is happening at the location [IuK_CAN].""</data>
      <data key=""d6"">e5d2a321469250dee3b1b85e9b569a2b</data>
    </edge>
    <edge source=""&quot;[MGU22]&quot;"" target=""&quot;VOLTAGE TEST&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The voltage test is being conducted at [MGU22], indicating its location.""</data>
      <data key=""d6"">03a78e6d89d1dfd1f291689da2203e0d</data>
    </edge>
    <edge source=""&quot;[ZST]&quot;"" target=""&quot;[TC 2.1]&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The time [ZST] is associated with the event [TC 2.1].""</data>
      <data key=""d6"">e5d2a321469250dee3b1b85e9b569a2b</data>
    </edge>
    <edge source=""&quot;[ZST]&quot;"" target=""&quot;[TC 2.3]&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The communication concept or protocol [TC 2.3] is associated with the time zone [ZST]."")&lt;|COMPLETE|&gt; (""entity""</data>
      <data key=""d6"">c51fbbba65ab5cfc2a7399114b4afc72</data>
    </edge>
    <edge source=""&quot;MGU_02_A&quot;"" target=""&quot;BI_2311TO2403&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The event BI_2311to2403 occurred within the organization MGU_02_A.""</data>
      <data key=""d6"">8561914d860570076ff3ce9f41682bc4</data>
    </edge>
    <edge source=""&quot;MGU_02_A&quot;"" target=""&quot;RSU&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The activation of the RSU caused MGU_02_A to enter 'Flash Mode'.""</data>
      <data key=""d6"">54a15d140b297609b48abc816e38da3d</data>
    </edge>
    <edge source=""&quot;MGU_02_A&quot;"" target=""&quot;RSU PU&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The journey data of MGU_02_A was altered after an upgrade at RSU PU.""</data>
      <data key=""d6"">e67a8c180e24e5284a02a114305b264d</data>
    </edge>
    <edge source=""&quot;MGU_02_A&quot;"" target=""&quot;24-07&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""Changes in MGU_02_A's journey data occurred on 24-07, following an upgrade at RSU PU.""</data>
      <data key=""d6"">e67a8c180e24e5284a02a114305b264d</data>
    </edge>
    <edge source=""&quot;IDC_KOMBI DISPLAY&quot;"" target=""&quot;DRIVING&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The IDC_Kombi Display cannot be used while driving.""</data>
      <data key=""d6"">76c05aa95fb4be4ccf65725072d479ba</data>
    </edge>
    <edge source=""&quot;U12ICE_IDC&quot;"" target=""&quot;VEHICLE&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""U12ICE_IDC is responsible for addressing the issue with the vehicle that displays a black screen during startup.""</data>
      <data key=""d6"">43589fe9a00b5cd521a6f3d5ea3e87ac</data>
    </edge>
    <edge source=""&quot;VEHICLE&quot;"" target=""&quot;G68__IDC23_CID&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The G68__IDC23_CID is associated with a vehicle, and its activity status is affected by the locking action on the vehicle.""</data>
      <data key=""d6"">98d9ad1f817227c5f61267561edb5a29</data>
    </edge>
    <edge source=""&quot;WDG ERROR&quot;"" target=""&quot;IOC - MAINLINE&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The WDG ERROR occurred at IOC - Mainline, causing target setup failures.""</data>
      <data key=""d6"">be4e3c313a76922c52076bc989ed8134</data>
    </edge>
    <edge source=""&quot;WDG ERROR&quot;"" target=""&quot;TARGET SETUP FAILURES&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""Target setup failures were caused by the WDG ERROR in IOC - Mainline.""</data>
      <data key=""d6"">be4e3c313a76922c52076bc989ed8134</data>
    </edge>
